"filename", "language", "JavaScript", "JSON", "TypeScript", "XML", "TypeScript JSX", "JSON with Comments", "PostCSS", "Markdown", "MS SQL", "Docker", "comment", "blank", "total"
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/media/media.service.ts", "TypeScript", 0, 0, 299, 0, 0, 0, 0, 0, 0, 0, 29, 57, 385
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/messages/message-cache.service.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/messages/messages.controller.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 4, 32
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/messages/messages.module.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/messages/messages.service.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 3, 18
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/messages/pre-classifier.service.ts", "TypeScript", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 1, 19, 136
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/onboarding/onboarding.controller.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 5, 12, 68
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/onboarding/onboarding.module.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 3, 18
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/onboarding/onboarding.service.ts", "TypeScript", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 17, 31, 229
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/pre-classifier.test.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 6, 7, 23
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/dto/attach-agent.dto.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/dto/create-lead.dto.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/dto/list-properties-query.dto.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/dto/update-lead.dto.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/dto/update-property.dto.ts", "TypeScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 3, 23, 97
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/dto/update-status.dto.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/properties.controller.ts", "TypeScript", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 24, 24, 176
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/properties.module.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/properties.service.ts", "TypeScript", 0, 0, 863, 0, 0, 0, 0, 0, 0, 0, 88, 171, 1122
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/property-share.controller.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/property-share.service.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/properties/tenantRules.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 6, 29
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/public/public.controller.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 15, 5, 54
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/public/public.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/public/public.service.ts", "TypeScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 3, 14, 131
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/team/email.service.ts", "TypeScript", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 26, 19, 186
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/team/team.controller.ts", "TypeScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 27, 16, 139
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/team/team.module.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/modules/team/team.service.ts", "TypeScript", 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 46, 62, 425
"/Users/zerone/Documents/Coding/projectProp/apps/backend/src/scripts/backfillAgentPropertyCount.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 4, 5, 26
"/Users/zerone/Documents/Coding/projectProp/apps/backend/test/app.e2e-spec.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/zerone/Documents/Coding/projectProp/apps/backend/test/jest-e2e.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/zerone/Documents/Coding/projectProp/apps/backend/tsconfig.build.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/zerone/Documents/Coding/projectProp/apps/backend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 14, 37
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/components.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/eslint.config.mjs", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 22
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/next.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/next.config.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/package.json", "JSON", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/postcss.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/postcss.config.mjs", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/public/file.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/public/globe.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/public/manifest.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/public/next.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/public/vercel.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/public/window.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/(auth)/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 5, 21, 176
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/(auth)/register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 5, 18, 277
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/(dashboard)/admin/ingestion/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 6, 62
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/admin/[...path]/route.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 15, 17, 81
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/agents/[agentId]/properties/route.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/agents/[agentId]/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 7, 35
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/agents/route.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/auth/[...path]/route.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 2, 3, 36
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/[id]/route.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/[id]/share-token/route.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/client-property/[id]/follow-up/route.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/client-property/[id]/whatsapp-draft/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/client-property/[id]/whatsapp-sent/route.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/follow-ups/today/route.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/follow-ups/upcoming/route.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/leads/route.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/property-ai-dashboard/src/components/v2/clients/ClientFollowUp.tsx", "TypeScript JSX", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 6, 41
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/clients/share-token-by-phone/route.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/deals/[...path]/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 4, 32
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/deals/route.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/ingestion/[...path]/route.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/media/[...path]/route.ts", "TypeScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 9, 63
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/media/route.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/onboarding/[...path]/route.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 8, 42
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/activities/route.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/agents/[agentId]/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/attach-agent/route.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/availability/route.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 6, 43
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/leads/route.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/neighbors/route.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/route.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 6, 12, 73
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/[id]/share/route.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/properties/route.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/public/share/[token]/respond/route.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/public/share/[token]/route.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/team/[...path]/route.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/api/team/route.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/followups/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 22, 103
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/forgot-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 3, 68
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 45, 11, 150
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/invites/accept/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 1, 22, 187
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 8, 7, 43
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/onboarding/OnboardingFlow.tsx", "TypeScript JSX", 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 14, 33, 399
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/onboarding/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 11, 9, 63
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 670, 0, 0, 0, 0, 0, 6, 18, 694
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/properties/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 15, 30, 192
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/providers.tsx", "TypeScript JSX", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/reset-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 4, 91
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/share/[token]/MediaCarousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 6, 15, 119
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/share/[token]/SharePortalClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 27, 52, 649
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/share/[token]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 7, 15, 117
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/team/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 5, 23, 130
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/test/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/audit/AdminAuditClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 20, 27, 278
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/audit/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 4, 30
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/health/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 10, 23, 296
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/ingestion/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 2, 34, 429
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 16, 8, 86
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 15, 19, 267
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/AdminPropertiesClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 4, 30, 325
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/[id]/VerifyButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 5, 36
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 17, 43, 473
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/properties/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 4, 9, 71
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/subscriptions/AdminSubscriptionsClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 2, 23, 241
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/subscriptions/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 4, 31
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/users/AdminUsersClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 4, 25, 273
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/users/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 3, 26
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/workspaces/AdminWorkspacesClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 11, 33, 358
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/workspaces/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 9, 24, 296
"/Users/zerone/Documents/Coding/projectProp/apps/dashboard/src/app/v2/admin/workspaces/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 4, 34
